0.000000000000000000e+00,1.000000000000000000e+00
5.729577951308232470e-02,1.000000000000000000e+00
1.145915590261646494e-01,1.000000000000000000e+00
1.718873385392469810e-01,1.000000000000000000e+00
2.291831180523292988e-01,1.000000000000000000e+00
2.864788975654116165e-01,1.000000000000000000e+00
3.437746770784939621e-01,1.000000000000000000e+00
4.010704565915762521e-01,1.000000000000000000e+00
4.583662361046585976e-01,1.000000000000000000e+00
5.156620156177409431e-01,1.000000000000000000e+00
5.729577951308233441e-01,1.000000000000000000e+00
6.302535746439057451e-01,1.000000000000000000e+00
6.875493541569880351e-01,1.000000000000000000e+00
7.448451336700704362e-01,1.000000000000000000e+00
8.021409131831528372e-01,1.000000000000000000e+00
8.594366926962352382e-01,1.000000000000000000e+00
9.167324722093175282e-01,1.000000000000000000e+00
9.740282517223999292e-01,1.000000000000000000e+00
1.031324031235482330e+00,1.000000000000000000e+00
1.088619810748564731e+00,1.000000000000000000e+00
1.145915590261647132e+00,1.000000000000000000e+00
1.203211369774729533e+00,1.000000000000000000e+00
1.260507149287811934e+00,1.000000000000000000e+00
1.317802928800894113e+00,1.000000000000000000e+00
1.375098708313976514e+00,1.000000000000000000e+00
1.432394487827058915e+00,1.000000000000000000e+00
1.489690267340141316e+00,1.000000000000000000e+00
1.546986046853223717e+00,1.000000000000000000e+00
1.604281826366306118e+00,1.000000000000000000e+00
1.661577605879388519e+00,1.000000000000000000e+00
1.718873385392470921e+00,1.000000000000000000e+00
1.776169164905553099e+00,1.000000000000000000e+00
1.833464944418635501e+00,1.000000000000000000e+00
1.890760723931717902e+00,1.000000000000000000e+00
1.948056503444800303e+00,1.000000000000000000e+00
2.005352282957882704e+00,1.000000000000000000e+00
2.062648062470965105e+00,1.000000000000000000e+00
2.119943841984047506e+00,1.000000000000000000e+00
2.177239621497129907e+00,1.000000000000000000e+00
2.234535401010212308e+00,1.000000000000000000e+00
2.291831180523294709e+00,1.000000000000000000e+00
2.349126960036377110e+00,1.000000000000000000e+00
2.406422739549459511e+00,1.000000000000000000e+00
2.463718519062541468e+00,1.000000000000000000e+00
2.521014298575623869e+00,1.000000000000000000e+00
2.578310078088706270e+00,1.000000000000000000e+00
2.635605857601788671e+00,1.000000000000000000e+00
2.692901637114871072e+00,1.000000000000000000e+00
2.750197416627953473e+00,1.000000000000000000e+00
2.807493196141035874e+00,1.000000000000000000e+00
2.864788975654118275e+00,1.000000000000000000e+00
2.922084755167200676e+00,1.000000000000000000e+00
2.979380534680283077e+00,1.000000000000000000e+00
3.036676314193365478e+00,1.000000000000000000e+00
3.093972093706447879e+00,1.000000000000000000e+00
3.151267873219530280e+00,1.000000000000000000e+00
3.208563652732612681e+00,1.000000000000000000e+00
3.265859432245695082e+00,1.000000000000000000e+00
3.323155211758777483e+00,1.000000000000000000e+00
3.380450991271859440e+00,1.000000000000000000e+00
3.437746770784941841e+00,1.000000000000000000e+00
3.495042550298024242e+00,1.000000000000000000e+00
3.552338329811106643e+00,1.000000000000000000e+00
3.609634109324188600e+00,1.000000000000000000e+00
3.666929888837271001e+00,1.000000000000000000e+00
3.724225668350353402e+00,1.000000000000000000e+00
3.781521447863435803e+00,1.000000000000000000e+00
3.838817227376518204e+00,1.000000000000000000e+00
3.896113006889600605e+00,1.000000000000000000e+00
3.953408786402683006e+00,1.000000000000000000e+00
4.010704565915765407e+00,1.000000000000000000e+00
4.068000345428847808e+00,1.000000000000000000e+00
4.125296124941930209e+00,1.000000000000000000e+00
4.182591904455012610e+00,1.000000000000000000e+00
4.239887683968095011e+00,1.000000000000000000e+00
4.297183463481177412e+00,1.000000000000000000e+00
4.354479242994259813e+00,1.000000000000000000e+00
4.411775022507342214e+00,1.000000000000000000e+00
4.469070802020424615e+00,1.000000000000000000e+00
4.526366581533507016e+00,1.000000000000000000e+00
4.583662361046589417e+00,1.000000000000000000e+00
4.640958140559671818e+00,1.000000000000000000e+00
4.698253920072754219e+00,1.000000000000000000e+00
4.755549699585836620e+00,1.000000000000000000e+00
4.812845479098919022e+00,1.000000000000000000e+00
4.870141258612000534e+00,1.000000000000000000e+00
4.927437038125082935e+00,1.000000000000000000e+00
4.984732817638165336e+00,1.000000000000000000e+00
5.042028597151247737e+00,1.000000000000000000e+00
5.099324376664330138e+00,1.000000000000000000e+00
5.156620156177412539e+00,1.000000000000000000e+00
5.213915935690494941e+00,1.000000000000000000e+00
5.271211715203577342e+00,1.000000000000000000e+00
5.328507494716659743e+00,1.000000000000000000e+00
5.385803274229742144e+00,1.000000000000000000e+00
5.443099053742824545e+00,1.000000000000000000e+00
5.500394833255906946e+00,1.000000000000000000e+00
5.557690612768989347e+00,1.000000000000000000e+00
5.614986392282071748e+00,1.000000000000000000e+00
5.672282171795154149e+00,1.000000000000000000e+00
5.729577951308236550e+00,9.999999999999980016e-01
5.786873730821318951e+00,9.705901479276425325e-01
5.844169510334401352e+00,9.423223345470426171e-01
5.901465289847483753e+00,9.151416593531577215e-01
5.958761069360566154e+00,8.889963586709130894e-01
6.016056848873648555e+00,8.638375985314743488e-01
6.073352628386730956e+00,8.396192830323001566e-01
6.130648407899813357e+00,8.162978768908503158e-01
6.187944187412895758e+00,7.938322410201680279e-01
6.245239966925978159e+00,7.721834800610626326e-01
6.302535746439060560e+00,7.513148009015762074e-01
6.359831525952142961e+00,7.311913813009488505e-01
6.417127305465225362e+00,7.117802478134096500e-01
6.474423084978307763e+00,6.930501622776941151e-01
6.531718864491390164e+00,6.749715162020148984e-01
6.589014644004472565e+00,6.575162324319867579e-01
6.646310423517554966e+00,6.406576735413492818e-01
6.703606203030637367e+00,6.243705564327949320e-01
6.760901982543718880e+00,6.086308726792891699e-01
6.818197762056801281e+00,5.934158141753970162e-01
6.875493541569883682e+00,5.787037037037024989e-01
6.932789321082966083e+00,5.644739300537762183e-01
6.990085100596048484e+00,5.507068873606149051e-01
7.047380880109130885e+00,5.373839183563349220e-01
7.104676659622213286e+00,5.244872612533975076e-01
7.161972439135294799e+00,5.119999999999992335e-01
7.219268218648377200e+00,4.999060176686774826e-01
7.276563998161459601e+00,4.881899527578574816e-01
7.333859777674542002e+00,4.768371582031242228e-01
7.391155557187624403e+00,4.658336629106490934e-01
7.448451336700706804e+00,4.551661356395076963e-01
7.505747116213789205e+00,4.448218510727539043e-01
7.563042895726871606e+00,4.347886579291530551e-01
7.620338675239954007e+00,4.250549489785284685e-01
7.677634454753036408e+00,4.156096328338252932e-01
7.734930234266118809e+00,4.064421074023262248e-01
7.792226013779201210e+00,3.975422348870337186e-01
7.849521793292283611e+00,3.889003182371297829e-01
7.906817572805366012e+00,3.805070789536962317e-01
7.964113352318448413e+00,3.723536361635802483e-01
8.021409131831530814e+00,3.644314868804658381e-01
8.078704911344612327e+00,3.567324873779121330e-01
8.136000690857695616e+00,3.492488356043814690e-01
8.193296470370777129e+00,3.419730545751372142e-01
8.250592249883860418e+00,3.348979766803835134e-01
